timestamp,open,high,low,close
2025-03-24 01:00:00,1.08368,1.08373,1.08166,1.08226
2025-03-24 05:00:00,1.08225,1.08584,1.08178,1.0856
2025-03-24 12:00:00,1.08322,1.08348,1.07903,1.07939
2025-03-24 16:00:00,1.0794,1.08134,1.07816,1.0802
2025-03-24 20:00:00,1.08024,1.08062,1.07949,1.08022
2025-03-25 00:00:00,1.08024,1.08084,1.07942,1.08033
2025-03-25 04:00:00,1.0803,1.0809,1.07851,1.07875
2025-03-25 08:00:00,1.07877,1.08278,1.07769,1.0818
2025-03-25 12:00:00,1.08176,1.08304,1.07973,1.08036
2025-03-25 16:00:00,1.0803,1.08169,1.07908,1.07954
2025-03-25 20:00:00,1.0795,1.07959,1.07852,1.07887
2025-03-26 00:00:00,1.07887,1.07972,1.07781,1.07861
2025-03-26 04:00:00,1.07863,1.07915,1.07775,1.07859
2025-03-26 08:00:00,1.0786,1.08029,1.07853,1.07926
2025-03-26 12:00:00,1.07923,1.07953,1.07676,1.07809
2025-03-26 16:00:00,1.07808,1.07918,1.07438,1.07516
2025-03-26 20:00:00,1.07515,1.07569,1.0733,1.07412
2025-03-27 00:00:00,1.07413,1.07802,1.07405,1.07784
2025-03-27 04:00:00,1.07783,1.07871,1.07543,1.07647
2025-03-27 08:00:00,1.07645,1.07998,1.07557,1.07872
2025-03-27 12:00:00,1.0787,1.08215,1.07763,1.07999
2025-03-27 16:00:00,1.07998,1.08088,1.07884,1.07946
2025-03-27 20:00:00,1.07948,1.08025,1.07937,1.0801
2025-03-28 00:00:00,1.08011,1.08011,1.07881,1.07918
2025-03-28 04:00:00,1.07921,1.07999,1.07814,1.0787
2025-03-28 08:00:00,1.07868,1.07965,1.07645,1.07717
2025-03-28 12:00:00,1.07718,1.08449,1.07652,1.08248
2025-03-28 16:00:00,1.08249,1.08332,1.0812,1.0826
2025-03-30 20:00:00,1.08234,1.08294,1.08053,1.08235
2025-03-31 00:00:00,1.08235,1.08458,1.08231,1.08329
2025-03-31 04:00:00,1.08331,1.08495,1.08205,1.08312
2025-03-31 08:00:00,1.08319,1.08343,1.08052,1.08201
2025-03-31 12:00:00,1.08199,1.08214,1.07838,1.07938
2025-03-31 16:00:00,1.07944,1.082,1.07853,1.08139
2025-03-31 20:00:00,1.08139,1.08199,1.08096,1.08174
2025-04-01 00:00:00,1.08177,1.08288,1.08169,1.08271
2025-04-01 04:00:00,1.08268,1.08303,1.07988,1.08016
2025-04-01 08:00:00,1.08013,1.08292,1.07781,1.07812
2025-04-01 12:00:00,1.07812,1.08128,1.07795,1.07989
2025-04-01 16:00:00,1.07988,1.0805,1.07853,1.07899
2025-04-01 20:00:00,1.07901,1.0808,1.07881,1.07944
2025-04-02 00:00:00,1.07944,1.08021,1.07869,1.07959
2025-04-02 04:00:00,1.07957,1.07977,1.07802,1.07918
2025-04-02 08:00:00,1.07915,1.08084,1.07859,1.08024
2025-04-02 12:00:00,1.08026,1.08731,1.07965,1.08676
2025-04-02 16:00:00,1.08678,1.08678,1.08467,1.085
2025-04-02 20:00:00,1.08501,1.09236,1.08049,1.09043
2025-04-03 00:00:00,1.09039,1.09247,1.08796,1.09149
2025-04-03 04:00:00,1.09153,1.09903,1.09056,1.09706
2025-04-03 08:00:00,1.09706,1.11467,1.09706,1.10874
2025-04-03 12:00:00,1.10876,1.11349,1.10409,1.10508
2025-04-03 16:00:00,1.10507,1.10558,1.10157,1.10278
2025-04-03 20:00:00,1.1027,1.10716,1.10219,1.10453
2025-04-04 00:00:00,1.10452,1.10985,1.10367,1.10937
2025-04-04 04:00:00,1.10939,1.11078,1.09996,1.10018
2025-04-04 08:00:00,1.10042,1.10798,1.09645,1.10602
2025-04-04 12:00:00,1.10613,1.10886,1.09599,1.10139
2025-04-04 16:00:00,1.10138,1.10197,1.09249,1.09388
2025-04-06 20:00:00,1.08922,1.10007,1.08779,1.09834
2025-04-07 00:00:00,1.09835,1.09835,1.09198,1.09501
2025-04-07 04:00:00,1.09502,1.10501,1.0948,1.10005
2025-04-07 08:00:00,1.10009,1.10219,1.09353,1.09697
2025-04-07 12:00:00,1.09694,1.0991,1.09012,1.09116
2025-04-07 16:00:00,1.09114,1.09524,1.09038,1.09148
2025-04-07 20:00:00,1.09159,1.09206,1.09017,1.09151
2025-04-08 00:00:00,1.09149,1.09802,1.09149,1.09633
2025-04-08 04:00:00,1.0963,1.0992,1.09216,1.09229
2025-04-08 08:00:00,1.09233,1.09485,1.09111,1.09341
2025-04-08 12:00:00,1.09343,1.09685,1.0889,1.09121
2025-04-08 16:00:00,1.09116,1.09779,1.08986,1.09541
2025-04-08 20:00:00,1.09538,1.09851,1.09388,1.09774
2025-04-09 00:00:00,1.09776,1.10399,1.09712,1.102
2025-04-09 04:00:00,1.10197,1.10897,1.10099,1.10161
2025-04-09 08:00:00,1.10158,1.10578,1.09982,1.10349
2025-04-09 12:00:00,1.10357,1.1095,1.10261,1.10381
2025-04-09 16:00:00,1.10388,1.10639,1.09137,1.0937
2025-04-09 20:00:00,1.09354,1.09626,1.09289,1.0951
2025-04-10 00:00:00,1.09505,1.09892,1.09505,1.09815
2025-04-10 04:00:00,1.09819,1.10305,1.09632,1.10259
2025-04-10 08:00:00,1.10262,1.10884,1.10163,1.10706
2025-04-10 12:00:00,1.107,1.12289,1.10678,1.11901
2025-04-10 16:00:00,1.11911,1.12418,1.11592,1.12058
2025-04-10 20:00:00,1.12076,1.12623,1.11811,1.12574
2025-04-11 00:00:00,1.12574,1.13834,1.1251,1.134
2025-04-11 04:00:00,1.13409,1.13694,1.12468,1.13641
2025-04-11 08:00:00,1.13637,1.14737,1.13206,1.13266
2025-04-11 12:00:00,1.13285,1.14122,1.13128,1.13251
2025-04-11 16:00:00,1.13247,1.13271,1.12772,1.13189
2025-04-13 20:00:00,1.13131,1.13549,1.13113,1.13425
2025-04-14 00:00:00,1.13421,1.14091,1.13408,1.13716
2025-04-14 04:00:00,1.13715,1.14248,1.1353,1.139
2025-04-14 08:00:00,1.139,1.141,1.13716,1.13836
2025-04-14 12:00:00,1.13837,1.13887,1.12966,1.13572
2025-04-14 16:00:00,1.13575,1.13703,1.13283,1.13549
2025-04-14 20:00:00,1.13552,1.13613,1.13333,1.1337
2025-04-15 00:00:00,1.13363,1.13533,1.13156,1.13472
2025-04-15 04:00:00,1.13474,1.13679,1.13209,1.13574
2025-04-15 08:00:00,1.13577,1.1379,1.13141,1.13266
2025-04-15 12:00:00,1.13268,1.13415,1.12822,1.12888
2025-04-15 16:00:00,1.12886,1.12923,1.12639,1.12821
2025-04-15 20:00:00,1.12824,1.12995,1.12794,1.12939
2025-04-16 00:00:00,1.12934,1.13435,1.12926,1.13433
2025-04-16 04:00:00,1.13432,1.1392,1.13326,1.13861
2025-04-16 08:00:00,1.13872,1.13882,1.13385,1.13634
2025-04-16 12:00:00,1.13632,1.13866,1.13406,1.13815
2025-04-16 16:00:00,1.13817,1.1413,1.13592,1.13868
2025-04-16 20:00:00,1.13864,1.14097,1.13815,1.13953
2025-04-17 00:00:00,1.13954,1.1397,1.13554,1.13642
2025-04-17 04:00:00,1.13639,1.1379,1.13437,1.13772
2025-04-17 08:00:00,1.13766,1.13889,1.13558,1.13565
2025-04-17 12:00:00,1.13566,1.13857,1.13359,1.13635
2025-04-17 16:00:00,1.13632,1.13763,1.13401,1.13724
2025-04-17 20:00:00,1.13729,1.13766,1.1357,1.13718
2025-04-18 00:00:00,1.13723,1.13858,1.13661,1.13734
2025-04-18 04:00:00,1.13738,1.13763,1.13567,1.13692
2025-04-18 08:00:00,1.13697,1.1383,1.13664,1.13807
2025-04-18 12:00:00,1.13813,1.13978,1.1377,1.13917
2025-04-18 16:00:00,1.13914,1.13954,1.13876,1.13943
2025-04-20 20:00:00,1.13894,1.14583,1.13884,1.14495
2025-04-21 00:00:00,1.14488,1.15299,1.14488,1.15152
2025-04-21 04:00:00,1.1515,1.15671,1.1499,1.15557
2025-04-21 08:00:00,1.15556,1.15729,1.15131,1.15426
2025-04-21 12:00:00,1.15426,1.155,1.14818,1.15075
2025-04-21 16:00:00,1.15072,1.15269,1.14934,1.15132
2025-04-21 20:00:00,1.15128,1.15255,1.15047,1.15139
2025-04-22 00:00:00,1.1514,1.15404,1.1482,1.15348
2025-04-22 04:00:00,1.15348,1.15473,1.14834,1.1506
2025-04-22 08:00:00,1.15055,1.15151,1.14838,1.14862
2025-04-22 12:00:00,1.14862,1.1492,1.14561,1.14654
2025-04-22 16:00:00,1.14652,1.14687,1.14196,1.14203
2025-04-22 20:00:00,1.14211,1.14303,1.13072,1.13512
2025-04-23 00:00:00,1.13505,1.14152,1.13492,1.13795
2025-04-23 04:00:00,1.13798,1.14087,1.13708,1.13841
2025-04-23 08:00:00,1.13862,1.14399,1.13796,1.14105
2025-04-23 12:00:00,1.14108,1.142,1.13442,1.13477
2025-04-23 16:00:00,1.13487,1.13656,1.13151,1.13275
2025-04-23 20:00:00,1.13273,1.1347,1.13096,1.13296
2025-04-24 00:00:00,1.13297,1.13575,1.13212,1.13377
2025-04-24 04:00:00,1.13383,1.13803,1.13308,1.13795
2025-04-24 08:00:00,1.13798,1.13948,1.13634,1.13726
2025-04-24 12:00:00,1.13725,1.13872,1.13474,1.13605
2025-04-24 16:00:00,1.1361,1.13977,1.13581,1.13849
2025-04-24 20:00:00,1.13845,1.13979,1.13704,1.13726
2025-04-25 00:00:00,1.13728,1.13728,1.1325,1.13257
2025-04-25 04:00:00,1.13262,1.13682,1.13157,1.136
2025-04-25 08:00:00,1.13598,1.1367,1.13341,1.13495
2025-04-25 12:00:00,1.13495,1.1382,1.13329,1.13806
2025-04-25 16:00:00,1.13805,1.13889,1.13649,1.13806
2025-04-27 20:00:00,1.13654,1.13655,1.134,1.1345
2025-04-28 00:00:00,1.13448,1.13668,1.13431,1.13562
2025-04-28 04:00:00,1.1356,1.13808,1.13297,1.1348
2025-04-28 08:00:00,1.13483,1.13606,1.13349,1.13513
2025-04-28 12:00:00,1.13517,1.14137,1.13401,1.13865
2025-04-28 16:00:00,1.13862,1.1425,1.13852,1.14222
2025-04-28 20:00:00,1.14217,1.14251,1.14007,1.14081
2025-04-29 00:00:00,1.14079,1.14198,1.13867,1.13905
2025-04-29 04:00:00,1.13907,1.14122,1.13739,1.14036
2025-04-29 05:00:00,1.13782,1.14123,1.13758,1.13854
2025-04-29 08:00:00,1.13834,1.13834,1.13834,1.13834
2025-04-29 09:00:00,1.13855,1.13979,1.1373,1.1383
2025-04-29 12:00:00,1.13749,1.14174,1.13701,1.13959
2025-04-29 16:00:00,1.13956,1.14188,1.1376,1.1382
2025-04-29 20:00:00,1.13814,1.13961,1.13772,1.13905
2025-04-30 00:00:00,1.13907,1.13953,1.1355,1.1369
2025-04-30 04:00:00,1.13686,1.13995,1.13662,1.13779
2025-04-30 08:00:00,1.13776,1.13855,1.13557,1.13732
2025-04-30 12:00:00,1.13732,1.13885,1.13237,1.13481
2025-04-30 16:00:00,1.13484,1.13652,1.1328,1.13292
2025-04-30 20:00:00,1.13299,1.13309,1.13173,1.13221
2025-05-01 00:00:00,1.13224,1.13295,1.12996,1.1312
2025-05-01 04:00:00,1.13122,1.13145,1.12874,1.13102
2025-05-01 08:00:00,1.13101,1.13411,1.13101,1.13205
2025-05-01 12:00:00,1.13202,1.13389,1.12658,1.12792
2025-05-01 16:00:00,1.12793,1.12934,1.12729,1.12883
2025-05-01 20:00:00,1.12884,1.12993,1.12847,1.12958
2025-05-02 00:00:00,1.12962,1.13157,1.12739,1.13127
2025-05-02 04:00:00,1.13131,1.1338,1.13011,1.13281
2025-05-02 08:00:00,1.13282,1.13553,1.13159,1.13469
2025-05-02 12:00:00,1.13468,1.1381,1.13047,1.13291
2025-05-02 16:00:00,1.13294,1.13391,1.12924,1.13037
2025-05-04 20:00:00,1.1301,1.13277,1.12911,1.1321
2025-05-05 00:00:00,1.13206,1.13471,1.13142,1.13321
2025-05-05 04:00:00,1.13321,1.13475,1.13131,1.13132
2025-05-05 08:00:00,1.13131,1.13577,1.13116,1.13422
2025-05-05 12:00:00,1.13422,1.1365,1.13127,1.13145
2025-05-05 16:00:00,1.13142,1.13213,1.12971,1.13147
2025-05-05 20:00:00,1.13146,1.13202,1.13097,1.13119
2025-05-06 00:00:00,1.13118,1.13176,1.12797,1.13155
2025-05-06 04:00:00,1.13148,1.13477,1.13134,1.13393
2025-05-06 08:00:00,1.13388,1.13495,1.13053,1.13269
2025-05-06 12:00:00,1.13276,1.13694,1.13172,1.13433
2025-05-06 16:00:00,1.13436,1.13812,1.13307,1.13729
2025-05-06 20:00:00,1.13724,1.13798,1.1326,1.13396
2025-05-07 00:00:00,1.13397,1.13517,1.13252,1.13458
2025-05-07 04:00:00,1.13457,1.13778,1.13427,1.13625
2025-05-07 08:00:00,1.13627,1.13738,1.1347,1.13577
2025-05-07 12:00:00,1.13577,1.13711,1.13418,1.13473
2025-05-07 16:00:00,1.13473,1.1365,1.13012,1.13058
2025-05-07 20:00:00,1.1307,1.13141,1.12916,1.13031
2025-05-08 00:00:00,1.13033,1.13364,1.1302,1.13274
2025-05-08 04:00:00,1.13274,1.13309,1.12707,1.1297
2025-05-08 08:00:00,1.12975,1.1305,1.12752,1.12958
2025-05-08 12:00:00,1.1296,1.13202,1.12346,1.12487
2025-05-08 16:00:00,1.1248,1.12492,1.1212,1.12266
2025-05-08 20:00:00,1.12263,1.12331,1.12196,1.12275
2025-05-09 00:00:00,1.12272,1.12333,1.11968,1.1223
2025-05-09 04:00:00,1.12233,1.12583,1.12181,1.12503
2025-05-09 08:00:00,1.12515,1.12603,1.12421,1.12544
2025-05-09 12:00:00,1.12543,1.12928,1.1247,1.12696
2025-05-09 16:00:00,1.12697,1.12752,1.12525,1.12577
2025-05-11 20:00:00,1.11941,1.12367,1.1189,1.12281
2025-05-12 00:00:00,1.12286,1.1243,1.1222,1.12333
2025-05-12 04:00:00,1.12328,1.12357,1.10979,1.11048
2025-05-12 08:00:00,1.11046,1.11455,1.1072,1.11115
2025-05-12 12:00:00,1.11108,1.11346,1.11002,1.11051
2025-05-12 16:00:00,1.11051,1.11111,1.10652,1.10922
2025-05-12 20:00:00,1.10917,1.11003,1.10844,1.10958
2025-05-13 00:00:00,1.10957,1.11173,1.1095,1.11162
2025-05-13 04:00:00,1.11161,1.11246,1.11016,1.11159
2025-05-13 08:00:00,1.11161,1.11177,1.10972,1.11069
2025-05-13 12:00:00,1.11068,1.11779,1.11064,1.11753
2025-05-13 16:00:00,1.11756,1.11915,1.11645,1.11897
2025-05-13 20:00:00,1.11895,1.11974,1.11821,1.11859
2025-05-14 00:00:00,1.11861,1.11981,1.11824,1.11955
2025-05-14 04:00:00,1.11954,1.12168,1.11801,1.12149
2025-05-14 08:00:00,1.12145,1.12657,1.12124,1.1218
2025-05-14 12:00:00,1.12173,1.12352,1.11976,1.12047
2025-05-14 16:00:00,1.12053,1.12135,1.11654,1.11675
2025-05-14 20:00:00,1.11676,1.11882,1.11645,1.11811
2025-05-15 00:00:00,1.11812,1.12012,1.11756,1.11969
2025-05-15 04:00:00,1.11964,1.12282,1.11853,1.11973
2025-05-15 08:00:00,1.11975,1.12129,1.11792,1.11829
2025-05-15 12:00:00,1.1183,1.12238,1.11728,1.11877
2025-05-15 16:00:00,1.11882,1.11905,1.11703,1.1184
2025-05-15 20:00:00,1.11839,1.1194,1.11778,1.11918
2025-05-16 00:00:00,1.11917,1.12087,1.11903,1.12005
2025-05-16 04:00:00,1.12006,1.12199,1.11956,1.12086
2025-05-16 08:00:00,1.12088,1.12094,1.11881,1.11942
2025-05-16 12:00:00,1.11942,1.12056,1.11401,1.11401
2025-05-16 16:00:00,1.11401,1.11556,1.1131,1.11549
2025-05-18 20:00:00,1.11739,1.11944,1.1169,1.11891
2025-05-19 00:00:00,1.11887,1.1199,1.11726,1.11811
2025-05-19 04:00:00,1.11812,1.12452,1.11765,1.12375
2025-05-19 08:00:00,1.12389,1.12882,1.12357,1.12731
2025-05-19 12:00:00,1.12727,1.12737,1.12333,1.12367
2025-05-19 16:00:00,1.12365,1.12421,1.1224,1.124
2025-05-19 20:00:00,1.124,1.12447,1.12313,1.12323
2025-05-20 00:00:00,1.12325,1.1251,1.12179,1.12451
2025-05-20 04:00:00,1.12449,1.12778,1.12404,1.12763
2025-05-20 08:00:00,1.12758,1.12763,1.1243,1.1246
2025-05-20 12:00:00,1.12456,1.127,1.1224,1.12531
2025-05-20 16:00:00,1.12533,1.12828,1.12451,1.12807
2025-05-20 20:00:00,1.12808,1.12902,1.1278,1.12883
2025-05-21 00:00:00,1.12882,1.134,1.12867,1.1334
2025-05-21 04:00:00,1.13337,1.13531,1.13143,1.13231
2025-05-21 08:00:00,1.13235,1.13625,1.13122,1.13238
2025-05-21 12:00:00,1.13246,1.13542,1.13175,1.1343
2025-05-21 16:00:00,1.13424,1.13629,1.13184,1.13191
2025-05-21 20:00:00,1.13189,1.13329,1.13108,1.13321
2025-05-22 00:00:00,1.13326,1.1345,1.13173,1.13333
2025-05-22 04:00:00,1.13327,1.1342,1.12952,1.1321
2025-05-22 08:00:00,1.13204,1.13348,1.12902,1.13086
2025-05-22 12:00:00,1.13088,1.13151,1.12657,1.12812
2025-05-22 16:00:00,1.12808,1.1288,1.12555,1.12785
2025-05-22 20:00:00,1.12787,1.12894,1.12773,1.12818
2025-05-23 00:00:00,1.12822,1.13189,1.12788,1.13115
2025-05-23 04:00:00,1.13112,1.13441,1.13079,1.13392
2025-05-23 08:00:00,1.13395,1.13755,1.12992,1.13214
2025-05-23 12:00:00,1.13214,1.13591,1.12981,1.13492
2025-05-23 16:00:00,1.13495,1.13695,1.13409,1.13647
2025-05-25 20:00:00,1.13601,1.13816,1.13591,1.13753
2025-05-26 00:00:00,1.1375,1.1419,1.13746,1.14114
2025-05-26 04:00:00,1.14111,1.14186,1.13886,1.13891
2025-05-26 08:00:00,1.13894,1.13959,1.13741,1.13771
2025-05-26 12:00:00,1.1377,1.13853,1.13686,1.13817
2025-05-26 16:00:00,1.13811,1.13858,1.1376,1.13851
2025-05-26 20:00:00,1.13854,1.13945,1.13794,1.13885
2025-05-27 00:00:00,1.13885,1.14072,1.1388,1.13935
2025-05-27 04:00:00,1.13939,1.13982,1.13374,1.13409
2025-05-27 08:00:00,1.13412,1.1358,1.13389,1.13509
2025-05-27 12:00:00,1.13512,1.13757,1.1324,1.13255
2025-05-27 16:00:00,1.13257,1.1339,1.13231,1.13311
2025-05-27 20:00:00,1.1331,1.13382,1.13239,1.13367
2025-05-28 00:00:00,1.13373,1.13454,1.13003,1.13079
2025-05-28 04:00:00,1.13074,1.13313,1.12952,1.13266
2025-05-28 08:00:00,1.13268,1.13406,1.13165,1.13181
2025-05-28 12:00:00,1.13181,1.13245,1.12837,1.12844
2025-05-28 16:00:00,1.12847,1.13011,1.12841,1.12894
2025-05-28 20:00:00,1.12898,1.12974,1.12105,1.12298
2025-05-29 00:00:00,1.12295,1.12568,1.12232,1.12484
2025-05-29 04:00:00,1.12486,1.12828,1.12309,1.12759
2025-05-29 08:00:00,1.12752,1.12913,1.12618,1.12709
2025-05-29 12:00:00,1.12713,1.13705,1.12713,1.13698
2025-05-29 16:00:00,1.13694,1.13846,1.13618,1.13666
2025-05-29 20:00:00,1.13669,1.13794,1.13607,1.13767
2025-05-30 00:00:00,1.1377,1.13902,1.13458,1.13496
